5	4	2	4	3	5	1	5	3	1	5	1	4	2	4	5	1	4	2	5	4	2	5	5	5	2	29	60	89	13	17	12	0	23	8	16	9	37	37	20	20	20	11	21	13	12	8	1
4	4	4	3	3	5	2	4	4	3	4	2	2	3	3	4	3	4	2	4	4	2	2	2	4	2	35	48	83	13	14	11	1	25	7	3	2	21	31	20	24	24	7	9	2	8	12	1
5	4	5	5	3	5	3	5	4	3	5	3	3	3	1	5	3	4	2	4	5	4	2	3	5	1	37	58	95	11	18	14	5	25	12	11	6	35	33	24	16	16	13	21	12	16	9	1
5	5	3	4	2	5	2	4	3	2	4	2	4	4	3	4	3	4	2	3	3	2	1	2	4	1	30	51	81	9	17	15	3	19	12	12	10	37	37	19	19	18	16	13	9	8	9	1
4	2	3	1	4	3	1	3	3	1	1	4	1	3	4	1	3	1	4	3	2	5	5	3	2	4	44	27	71	8	9	9	1	22	7	10	10	38	33	24	22	22	12	11	12	8	9	1
4	4	4	4	2	3	3	3	3	2	4	2	2	2	2	3	2	4	2	3	3	3	2	4	3	2	31	44	75	5	5	8	0	6	11	8	8	23	15	13	13	20	18	23	7	7	6	1
4	5	5	5	4	4	5	5	3	4	3	4	4	4	4	5	3	5	5	4	4	4	4	5	5	4	53	58	111	14	25	20	6	33	15	16	11	41	43	23	21	23	10	20	15	10	14	1
3	5	2	4	4	2	3	2	4	3	4	4	5	3	3	3	3	5	4	4	2	2	3	4	3	3	41	46	87	11	5	9	2	23	6	6	0	28	34	18	20	20	12	11	10	12	10	1
5	5	4	5	2	5	2	5	2	1	5	1	5	2	1	5	2	5	1	4	5	1	1	2	5	1	21	61	82	15	19	15	0	28	14	16	10	38	35	24	24	24	15	28	9	0	8	1
5	4	3	4	3	5	3	4	5	4	3	5	3	3	3	2	3	3	3	3	2	5	5	3	3	3	48	44	92	14	11	14	0	20	4	7	2	33	28	14	20	24	11	16	12	0	8	1
3	3	3	3	3	3	2	4	3	4	2	4	2	3	3	4	4	1	3	3	2	3	2	1	1	2	39	32	71	13	17	16	4	26	4	1	1	34	29	19	21	24	14	13	13	11	16	1
5	4	5	2	4	5	4	4	4	5	4	3	3	2	4	5	1	4	2	3	1	4	3	1	1	3	44	42	86	10	8	4	5	10	8	13	11	38	40	16	17	24	14	18	9	9	8	1
4	4	4	4	2	4	4	2	3	2	4	3	2	2	2	4	4	4	3	3	3	3	2	4	4	2	36	46	82	7	10	4	2	6	11	13	10	36	42	22	12	18	20	24	13	8	8	1
4	2	4	3	3	4	5	2	4	3	1	2	2	4	5	1	4	3	3	2	3	4	5	2	3	4	50	32	82	6	10	7	1	4	1	7	4	32	30	7	16	6	8	19	5	12	10	1
5	5	5	5	2	5	4	5	5	3	5	1	3	5	1	5	3	5	1	3	5	3	2	4	4	2	37	59	96	0	0	0	0	0	4	2	5	38	25	5	11	5	12	10	5	9	8	1
3	4	4	4	5	3	2	2	5	3	2	4	4	3	2	3	4	3	4	4	2	4	4	2	1	2	46	37	83	5	11	5	3	19	13	11	9	29	24	13	22	15	15	18	2	0	4	1
5	3	3	3	3	2	2	4	3	3	2	2	3	5	3	5	5	3	3	3	3	3	4	2	2	5	44	40	84	12	19	16	2	23	9	11	10	40	39	22	13	24	12	9	11	14	10	1
4	5	1	2	2	4	1	4	1	1	3	1	3	1	1	3	1	4	1	4	4	1	1	4	5	1	14	49	63	7	14	8	0	22	10	15	7	26	26	19	22	23	12	21	10	9	10	1
3	4	2	4	3	5	1	2	4	2	5	1	4	2	4	3	3	4	3	5	3	2	2	3	5	3	32	50	82	15	24	17	2	27	1	1	2	42	43	24	24	24	7	3	13	4	4	1
5	5	3	5	2	5	1	5	4	1	5	1	4	3	2	5	2	4	1	5	5	3	1	3	5	1	25	61	86	5	4	0	0	2	3	3	3	37	24	24	17	19	11	8	13	13	8	1
4	2	4	2	4	3	3	2	4	2	2	4	1	4	4	4	4	2	4	2	1	4	3	1	1	4	48	27	75	12	18	15	0	27	2	13	6	34	31	20	23	24	9	8	11	12	12	1
5	5	5	5	3	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	5	4	1	3	5	2	53	63	116	7	10	11	1	14	2	6	4	37	34	19	21	21	10	12	5	8	11	1
4	2	4	3	4	4	4	4	3	3	3	4	4	4	4	2	3	4	4	2	3	3	3	3	4	3	46	42	88	11	12	10	7	18	11	12	10	24	23	10	20	14	17	15	5	10	10	1
3	2	3	1	2	2	3	2	3	2	2	3	3	4	3	2	4	2	3	3	2	2	3	2	2	3	38	28	66	9	10	15	1	18	9	14	8	31	37	23	23	24	11	4	11	13	12	1
3	3	4	4	4	3	4	3	3	4	3	2	4	3	4	2	3	4	3	2	5	3	2	2	3	3	42	41	83	12	19	16	0	19	7	11	5	36	30	24	17	24	12	15	10	9	8	1
2	2	4	3	4	3	2	3	4	2	3	4	4	4	3	2	4	3	4	3	2	3	3	1	3	4	45	34	79	9	13	12	0	7	10	12	7	25	27	20	18	20	6	7	10	4	4	1
5	5	1	5	1	5	3	5	3	1	5	1	4	3	1	5	2	4	3	4	4	3	1	3	5	1	24	59	83	9	20	14	5	26	4	8	6	37	38	24	19	20	9	18	7	5	8	1
4	3	3	3	2	4	2	4	3	2	4	3	3	2	3	4	4	4	3	3	2	2	2	2	2	3	34	42	76	11	17	10	0	7	0	0	0	34	32	23	20	24	11	17	9	12	9	1
4	4	3	4	2	4	2	5	3	2	4	2	4	2	2	5	2	4	1	4	4	2	2	3	3	2	27	52	79	11	18	11	0	28	6	7	1	29	29	24	24	24	7	18	11	11	14	1
4	5	3	5	2	3	2	4	2	2	3	1	3	2	3	3	4	3	3	5	3	2	2	5	5	2	30	51	81	4	4	4	0	2	8	9	7	31	33	16	14	24	15	16	10	8	10	1
5	4	2	5	2	4	1	5	4	1	5	1	5	4	1	5	1	5	3	4	4	2	5	2	5	4	31	58	89	7	16	10	0	24	9	12	6	31	37	7	20	20	19	11	6	6	5	1
3	2	5	2	5	2	2	2	3	2	2	5	2	4	4	3	4	4	5	2	2	4	4	2	2	5	52	30	82	11	14	6	2	11	10	16	12	25	22	22	21	20	19	19	13	9	9	1
5	5	4	4	5	3	2	4	2	1	3	3	3	2	3	1	3	4	4	4	3	3	2	5	2	4	38	46	84	0	6	1	0	2	6	16	4	27	38	22	12	20	5	5	9	8	8	1
3	4	3	4	3	2	3	3	2	1	1	2	4	4	3	3	4	3	2	2	2	2	2	4	3	2	33	38	71	10	12	14	0	19	10	14	5	40	29	17	15	22	13	16	6	8	11	1
2	2	3	2	5	3	3	1	4	4	1	4	2	4	4	1	5	2	5	2	2	5	5	1	1	4	55	22	77	3	2	0	0	4	9	7	10	30	22	6	4	6	20	27	11	15	7	1
5	3	2	4	3	4	1	5	3	1	5	2	4	2	1	5	2	5	4	3	3	3	1	4	5	1	26	55	81	5	5	8	0	0	8	14	5	32	41	24	22	13	15	17	5	0	10	1
5	5	2	4	1	5	1	5	1	1	5	1	5	1	5	5	1	5	1	5	5	1	1	5	5	1	18	64	82	8	9	4	3	16	9	6	2	34	35	18	24	21	8	10	9	4	12	1
3	2	4	1	3	2	3	1	5	1	1	2	2	4	5	3	4	3	2	4	2	2	4	1	1	3	42	26	68	6	3	5	0	11	4	14	9	26	32	17	20	22	15	5	7	14	13	1
5	5	2	2	4	4	3	2	5	2	2	2	4	3	3	2	4	5	4	5	4	3	3	3	3	3	41	46	87	6	13	14	2	6	12	9	11	38	35	23	8	17	14	16	4	6	9	1
4	3	3	4	2	5	3	4	2	2	4	3	4	2	2	3	4	3	2	3	2	4	4	4	3	2	35	46	81	7	6	7	0	15	2	0	2	31	21	24	18	11	14	10	2	4	15	1
5	5	3	4	1	5	2	4	2	1	4	2	4	3	2	4	2	4	2	5	5	2	1	4	5	2	25	58	83	7	13	13	1	27	5	14	10	29	29	17	21	21	15	18	13	5	8	1
5	5	2	4	2	5	2	4	3	2	4	2	4	2	3	4	2	5	2	5	3	3	2	4	5	2	29	57	86	6	8	6	3	6	0	1	0	15	17	23	24	17	14	7	9	8	14	1
4	5	3	2	1	4	1	3	3	1	3	1	2	2	2	2	2	4	1	3	4	3	2	4	2	2	24	42	66	14	14	13	3	25	15	11	7	28	18	15	22	18	15	20	12	6	11	1
5	5	5	3	5	3	5	3	2	5	2	5	2	5	3	5	3	4	4	3	3	5	1	5	5	2	50	48	98	6	15	17	0	15	10	14	3	35	35	22	5	24	17	20	14	12	15	1
1	1	5	1	5	1	5	1	3	1	1	5	5	2	5	3	2	4	5	1	1	5	1	1	1	5	49	22	71	10	13	7	0	24	10	16	11	34	30	7	24	24	20	27	13	5	12	1
5	4	5	4	2	4	2	4	5	2	4	4	4	4	4	4	2	5	2	2	4	4	1	4	4	2	39	52	91	4	15	4	0	19	2	0	0	28	32	18	19	21	6	17	6	10	13	1
3	4	4	5	2	5	2	2	2	2	2	2	4	3	4	4	1	5	3	5	1	2	2	4	4	2	31	48	79	9	17	12	4	24	13	15	10	29	30	11	20	22	18	24	5	4	9	1
3	2	5	3	4	4	3	2	2	4	2	5	3	2	3	2	3	2	4	3	2	5	4	2	3	3	47	33	80	12	18	16	4	26	5	13	6	33	31	16	19	20	9	13	12	13	7	1
5	5	3	4	1	5	3	4	2	3	5	2	2	2	1	5	2	5	2	5	5	3	1	4	4	1	26	58	84	6	14	11	0	11	1	0	0	36	30	23	24	23	17	18	11	11	9	1
3	3	2	2	4	2	2	2	3	3	2	2	4	4	2	4	4	3	2	3	3	3	3	2	2	4	38	35	73	12	16	13	0	20	2	10	0	36	36	24	20	24	9	10	12	12	11	1
2	2	5	2	5	3	5	1	5	5	1	5	4	5	5	1	5	3	5	2	1	5	5	1	2	5	65	25	90	7	15	11	3	22	12	12	7	31	26	14	19	24	17	25	12	12	12	1
5	2	5	3	3	2	2	2	3	2	2	3	3	3	4	2	4	3	3	2	3	2	2	2	4	4	40	35	75	7	7	4	2	10	4	7	7	33	29	15	12	20	15	13	13	1	6	1
3	2	4	2	3	4	3	2	4	3	3	2	4	3	4	2	2	3	4	3	3	4	2	4	3	2	40	38	78	2	11	9	2	8	12	10	12	31	32	17	7	15	20	27	9	5	8	1
5	5	3	4	1	4	1	4	4	1	3	1	4	3	3	4	4	4	2	4	4	2	2	4	4	2	29	53	82	0	0	0	0	0	4	12	4	31	36	19	18	20	13	12	5	11	11	1
1	1	3	1	1	1	1	1	5	2	1	1	1	2	1	1	2	1	1	1	3	1	4	1	1	3	27	15	42	1	3	1	0	4	9	5	2	30	23	9	24	10	7	6	5	4	2	1
1	1	3	2	5	1	3	1	3	4	1	5	2	5	4	1	5	2	5	1	1	3	5	1	2	4	54	17	71	11	17	12	3	24	13	15	8	40	35	14	21	17	14	9	9	9	10	1
4	1	2	2	2	3	2	3	2	3	2	3	1	2	4	3	2	3	2	4	3	2	2	1	2	2	30	32	62	3	14	0	0	0	0	0	0	34	45	24	22	24	0	0	12	5	8	1
2	5	4	3	5	4	1	4	2	4	3	1	5	1	5	2	4	3	4	3	2	4	4	4	3	4	43	43	86	12	21	14	1	19	5	13	8	36	34	16	16	16	12	16	13	14	14	1
3	2	4	2	3	5	2	3	4	2	5	2	3	3	3	4	3	5	1	3	4	3	3	1	4	1	34	44	78	9	19	15	5	24	8	15	12	31	28	24	24	19	5	17	13	11	7	1
5	5	5	4	1	2	2	5	1	2	5	2	1	1	2	5	3	2	2	5	4	3	1	3	4	2	27	50	77	11	20	16	1	15	12	10	8	36	41	18	18	14	4	7	13	5	4	1
1	4	5	5	5	5	1	1	3	1	1	5	1	3	5	1	2	1	5	5	2	4	5	2	5	5	49	34	83	15	24	20	0	29	2	4	2	41	27	24	24	16	5	5	12	8	12	1
2	3	5	2	5	3	4	2	1	4	2	4	3	4	5	1	3	3	4	5	4	5	5	1	3	5	54	34	88	4	6	4	2	5	9	12	10	30	26	19	6	20	15	14	13	5	4	1
3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	39	38	77	8	13	9	2	16	4	1	1	25	24	8	16	24	11	8	9	7	4	1
5	3	4	1	3	4	4	3	3	4	3	5	5	4	4	2	4	4	4	2	1	3	4	3	2	4	50	38	88	10	7	8	0	16	13	10	5	35	27	21	24	24	15	15	9	11	11	1
4	3	3	2	2	3	2	4	3	2	4	2	3	3	3	3	3	3	2	4	3	3	3	2	3	3	34	41	75	12	16	13	2	21	4	6	2	30	35	20	21	24	10	15	8	10	11	1
3	3	3	3	3	3	3	4	2	3	3	3	4	3	3	4	4	4	4	4	3	3	3	3	4	3	40	45	85	12	18	15	3	28	14	15	9	33	36	24	24	22	7	13	10	9	12	1
5	3	1	2	2	5	1	4	3	1	3	2	4	2	3	3	3	3	2	3	3	1	3	3	2	1	25	43	68	7	11	14	0	24	9	10	7	38	39	17	23	24	6	12	10	8	11	1
5	4	5	3	5	4	1	3	3	3	3	3	3	3	3	1	1	4	3	3	3	3	2	5	4	3	38	45	83	15	21	19	0	33	8	12	12	36	40	22	24	24	11	5	13	8	8	1
4	4	3	4	3	3	2	3	2	2	4	3	4	3	2	4	2	5	3	4	3	3	2	3	3	2	32	48	80	9	16	10	1	14	12	15	11	30	29	8	20	20	13	19	12	6	12	1
1	1	3	1	5	4	2	1	3	2	5	3	1	2	3	1	4	1	5	3	1	4	4	2	1	4	44	23	67	11	17	16	7	30	5	9	8	40	31	23	23	24	15	13	10	8	5	1
3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	2	2	4	2	39	39	78	10	14	8	0	16	12	13	6	31	29	19	21	20	10	8	10	7	12	1
2	1	4	2	4	1	4	1	4	4	1	3	1	4	3	1	4	1	4	1	3	4	4	1	1	4	50	17	67	12	11	13	0	21	13	14	0	32	33	23	22	23	3	6	13	11	14	1
5	3	4	5	3	4	4	3	4	5	3	3	5	2	5	4	3	5	3	2	4	3	2	3	4	2	43	50	93	11	20	15	4	28	5	3	3	35	26	18	19	11	11	17	12	4	9	1
5	3	5	4	1	2	5	5	3	2	2	2	4	3	4	4	4	3	2	2	4	3	4	2	4	4	42	44	86	10	9	11	0	15	13	11	5	47	40	19	20	14	10	14	10	8	11	1
4	1	4	4	1	4	1	5	3	1	3	1	1	3	4	5	4	4	1	2	5	4	1	1	5	1	29	44	73	12	15	14	0	31	5	5	4	31	35	22	24	24	5	5	10	13	10	1
3	5	5	4	3	5	1	2	2	1	3	2	2	3	3	3	2	1	2	5	4	2	2	5	4	3	31	46	77	9	20	17	2	28	8	8	6	38	44	23	23	21	10	14	9	8	10	1
2	1	4	1	5	1	3	1	1	4	1	4	1	1	4	1	3	1	4	4	2	5	5	1	1	5	48	18	66	6	14	8	2	9	10	8	6	38	25	17	24	24	14	20	5	4	12	1
1	1	2	1	2	1	5	3	2	3	1	2	1	1	2	1	2	1	2	1	1	2	3	1	1	3	31	15	46	9	11	13	6	20	0	4	2	30	33	24	22	24	5	1	10	11	10	1
3	4	4	3	2	4	3	2	2	2	3	2	4	3	4	3	2	4	3	4	3	5	2	3	4	2	36	44	80	8	16	14	4	19	9	11	9	28	37	22	22	23	15	18	5	9	5	1
4	4	5	1	4	3	2	3	4	2	4	5	4	3	2	2	2	4	4	3	2	3	3	4	4	2	41	42	83	13	23	20	5	27	4	4	4	44	31	24	24	24	6	6	13	1	12	1
4	3	4	2	3	2	4	3	5	3	3	3	2	4	5	2	5	2	3	2	3	4	4	2	2	4	51	32	83	9	18	13	1	18	8	11	4	30	29	21	20	20	7	7	14	13	16	1
3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	39	39	78	12	18	15	1	24	7	11	6	40	34	24	23	24	11	19	9	0	8	1
4	4	5	2	3	2	4	3	4	3	2	2	4	4	4	2	4	2	3	2	4	3	4	2	2	2	45	35	80	8	12	5	1	9	5	6	3	39	38	21	24	20	8	11	13	8	12	1
1	5	2	1	1	5	1	5	1	1	2	1	1	1	2	4	1	1	1	5	4	2	2	3	5	2	18	42	60	6	7	7	1	10	8	14	10	35	34	17	22	24	16	18	13	12	12	1
2	2	3	3	4	3	4	3	3	4	2	4	4	4	5	3	4	4	4	4	2	4	4	3	3	5	52	38	90	15	25	20	3	35	9	16	12	34	31	24	24	24	14	13	10	8	8	1
2	4	4	2	3	4	4	2	4	4	2	3	4	4	3	3	4	4	3	2	2	3	2	4	2	2	43	37	80	13	12	13	9	20	4	8	4	39	37	24	24	24	7	5	14	12	13	1
3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	40	39	79	8	14	3	2	16	9	12	5	41	21	19	22	23	16	19	11	8	8	1
4	3	3	4	3	1	2	3	2	1	2	2	3	2	3	2	2	3	2	4	3	2	3	4	3	2	29	39	68	10	16	14	0	19	6	9	5	29	32	16	10	14	12	12	9	9	8	1
5	5	4	4	2	5	1	5	4	2	5	1	5	2	1	5	2	5	2	5	5	1	1	2	5	1	24	61	85	4	5	0	1	3	9	14	9	22	23	10	7	20	20	26	12	4	7	1
4	4	3	3	2	3	2	4	4	2	3	3	4	4	3	4	3	4	3	2	5	2	3	2	3	2	36	45	81	7	12	6	4	24	6	4	10	34	27	17	24	23	12	15	16	8	13	1
1	1	2	3	2	2	1	1	5	1	2	2	1	5	1	1	5	1	4	2	1	1	4	5	2	2	35	23	58	12	22	14	2	18	6	7	3	43	29	12	8	6	5	3	5	7	4	1
2	1	2	3	4	1	1	3	3	2	1	2	4	4	3	1	2	1	3	2	1	2	3	1	1	2	33	22	55	2	5	8	0	5	1	6	6	20	33	20	18	24	9	3	10	5	9	1
4	5	2	5	4	4	1	4	5	3	4	3	4	4	2	4	2	5	4	2	4	4	2	5	4	1	37	54	91	3	2	3	0	5	12	12	12	32	31	20	24	24	20	25	12	5	12	1
4	2	4	2	2	4	4	3	4	4	3	2	3	3	2	3	4	3	2	2	4	4	3	2	3	3	41	38	79	2	3	0	0	21	6	6	5	16	15	13	21	23	18	22	8	12	8	1
5	5	3	5	1	5	2	5	5	2	5	2	4	4	1	5	1	4	2	4	5	2	1	3	5	1	27	60	87	13	20	13	5	30	9	16	8	35	31	24	19	24	17	22	16	7	12	1
4	2	5	2	4	4	1	1	4	1	1	5	2	5	3	4	4	2	4	3	2	5	3	2	4	3	47	33	80	9	13	7	3	12	8	4	6	28	29	12	21	20	15	17	15	9	6	1
4	4	2	4	4	5	1	2	4	1	4	3	4	4	3	2	3	2	2	2	4	5	3	1	5	2	37	43	80	9	12	10	6	19	8	7	2	38	33	21	21	19	7	7	10	12	12	1
4	4	5	3	5	4	4	2	2	3	2	4	3	3	4	3	2	4	4	5	2	3	2	4	2	3	44	42	86	8	13	9	4	22	9	9	7	35	31	19	16	14	8	21	16	12	14	1
3	4	4	4	2	4	2	3	3	2	3	2	4	3	2	4	3	2	3	1	3	3	2	1	2	2	33	38	71	13	13	12	4	12	4	8	5	31	25	12	14	18	13	14	10	9	10	1
4	4	2	3	3	5	1	5	3	1	3	2	4	2	1	4	3	4	2	4	4	2	2	3	4	2	26	51	77	13	9	7	0	18	5	16	6	31	29	24	16	21	14	10	10	7	7	1
4	2	5	2	4	3	2	1	4	2	1	4	1	5	4	1	5	1	4	4	4	3	4	2	1	4	50	27	77	9	4	7	0	10	3	6	4	27	33	24	24	24	13	12	9	4	10	1
4	3	4	4	5	4	2	4	4	2	3	4	4	4	3	3	4	4	4	5	3	4	4	1	4	4	48	46	94	15	25	20	3	8	11	14	3	30	44	24	23	24	8	4	11	6	12	1
1	2	5	2	4	2	2	1	5	2	2	5	4	4	4	1	4	2	5	4	1	4	5	3	2	4	53	27	80	8	7	6	0	11	0	0	0	44	39	22	24	18	11	11	9	8	2	1
3	4	3	3	2	5	2	4	5	2	4	2	3	4	2	3	2	3	2	3	4	2	3	4	4	2	33	47	80	6	9	8	0	12	5	5	1	39	29	17	19	21	12	17	13	10	10	1
3	4	2	4	2	3	3	2	4	2	2	2	4	3	2	2	3	2	2	2	4	2	3	2	3	2	32	37	69	11	23	20	1	24	3	3	0	30	30	21	20	16	9	7	11	7	8	1
5	3	3	2	2	2	4	4	3	3	3	4	3	3	4	2	3	3	3	2	3	3	3	4	3	3	41	39	80	15	25	17	0	29	1	9	9	35	41	24	24	24	11	11	11	12	14	1
2	2	1	2	1	3	2	3	2	3	3	1	3	2	3	3	3	3	3	3	3	1	1	3	1	1	24	34	58	5	4	5	4	21	2	6	5	27	31	24	24	24	8	13	10	6	10	1
3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	39	39	78	11	20	15	6	29	7	5	5	34	32	20	20	20	10	18	5	8	12	1
5	5	3	4	4	5	4	5	3	3	2	2	2	3	3	4	4	4	3	4	3	2	2	5	5	3	39	53	92	5	2	6	0	5	4	6	9	27	36	8	22	24	9	7	9	0	12	1
5	4	5	2	1	5	1	5	4	1	5	1	5	4	3	5	3	5	1	2	5	1	2	1	5	1	28	54	82	0	4	16	0	8	7	13	8	44	44	24	23	19	10	5	14	8	9	1
5	5	5	2	4	4	4	2	5	4	5	2	3	2	2	1	5	5	2	4	2	4	2	4	5	4	45	47	92	10	19	12	7	20	1	3	8	42	33	16	18	16	12	15	13	4	4	1
5	5	1	5	3	5	5	5	4	5	5	5	5	4	3	5	5	5	1	5	5	3	3	5	5	1	43	65	108	12	15	13	0	19	16	15	7	39	40	15	15	24	13	24	10	6	13	1
3	4	4	3	3	3	2	4	4	3	3	3	2	3	4	3	3	3	3	4	4	4	3	3	3	3	42	42	84	7	13	12	5	15	7	8	5	30	34	15	15	13	11	16	6	5	8	1
4	2	4	4	3	3	4	2	5	2	4	4	2	4	2	4	2	4	3	4	3	4	3	4	2	4	44	42	86	14	24	18	0	30	16	16	10	36	36	24	24	24	14	19	8	7	11	1
5	5	4	5	3	5	2	5	4	3	5	1	5	3	3	5	4	5	3	5	5	3	5	3	5	1	39	63	102	3	12	6	0	11	8	13	11	33	44	16	16	22	14	15	5	9	12	1
5	5	4	4	3	5	1	5	4	1	5	2	2	2	2	5	2	4	3	4	4	1	1	4	5	2	28	57	85	11	17	14	1	16	10	10	8	36	32	12	12	16	12	11	10	9	4	1
2	3	4	4	5	3	4	1	5	4	2	5	4	4	4	3	4	4	5	3	1	5	4	2	3	4	57	35	92	9	9	10	0	19	4	3	6	42	38	22	22	17	11	15	13	5	11	1
5	4	1	4	1	5	1	5	1	1	5	1	3	1	1	5	2	5	1	3	1	1	1	4	5	1	14	54	68	2	15	10	0	14	1	10	5	26	34	24	13	24	14	20	10	14	15	1
4	3	3	4	4	4	2	4	4	2	2	4	3	4	4	3	4	4	4	4	4	4	3	4	4	4	46	47	93	7	19	13	1	24	10	13	8	35	35	18	16	15	13	10	10	11	12	1
5	5	2	5	1	5	2	5	1	1	1	1	5	1	2	5	1	5	1	4	3	1	1	3	5	1	16	56	72	11	21	16	2	25	13	14	11	37	33	24	24	24	14	18	8	4	7	1
2	1	1	1	4	1	4	1	3	1	1	5	3	1	4	3	4	1	4	4	3	4	4	1	3	4	43	25	68	11	16	16	8	24	0	0	0	38	34	20	21	21	10	7	12	13	12	1
5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	5	5	3	1	5	5	1	37	51	88	15	25	20	0	35	7	11	7	44	39	9	4	9	10	18	8	10	8	1
3	1	4	1	5	2	5	1	5	4	2	3	2	5	3	1	4	4	5	5	4	2	3	2	2	3	51	30	81	11	18	10	2	22	12	15	12	28	29	16	22	24	18	25	10	4	9	1
3	3	4	3	3	3	4	2	3	3	3	3	4	3	4	3	3	4	3	4	3	3	2	2	3	3	41	40	81	3	12	6	0	10	10	16	8	31	28	19	13	17	14	16	9	10	7	1
3	1	1	1	5	3	2	3	3	1	1	1	3	4	1	3	3	5	1	5	3	3	1	3	3	1	27	37	64	13	16	14	9	28	3	12	7	33	28	24	14	21	12	14	12	8	12	1
4	5	2	5	3	5	2	4	2	1	4	2	3	3	1	4	2	4	2	5	2	2	1	4	4	3	26	53	79	9	9	15	0	21	8	13	3	37	32	18	19	21	18	21	10	8	7	1
4	4	2	3	3	4	3	4	2	2	2	3	5	2	2	2	3	5	3	4	2	2	2	4	4	3	32	47	79	5	4	8	0	8	4	12	8	33	29	20	20	23	11	12	7	7	13	1
1	2	5	1	3	1	1	1	2	1	1	5	1	1	5	2	3	1	5	3	1	5	5	1	1	4	45	17	62	9	14	9	0	15	2	1	2	39	20	19	24	24	14	20	13	4	8	1
4	4	3	3	4	4	4	3	4	3	4	4	5	4	4	4	4	4	4	4	4	3	4	3	4	4	49	50	99	6	2	0	0	3	10	16	12	25	24	23	22	24	19	27	8	8	12	1
5	5	2	5	2	5	2	5	2	1	5	1	5	2	2	5	2	5	1	5	5	1	1	5	5	1	20	65	85	12	17	10	4	18	12	12	9	34	31	24	8	15	11	14	9	8	12	1
5	4	5	5	5	3	4	2	5	4	3	3	3	5	4	1	5	3	4	1	1	1	4	1	3	3	52	35	87	4	12	10	0	7	4	4	6	32	42	23	24	23	12	8	7	12	15	1
4	4	4	3	2	4	3	4	4	4	4	4	2	3	3	4	4	4	2	3	2	4	3	3	3	3	43	44	87	11	15	16	0	20	9	15	9	33	44	24	24	24	15	13	11	13	12	1
5	1	3	2	1	3	1	4	3	1	2	2	2	2	1	3	3	2	1	4	4	2	2	2	2	2	24	36	60	14	22	18	5	33	4	14	12	34	34	24	24	24	11	8	10	12	14	1
5	4	3	3	3	5	3	3	3	2	5	2	5	3	2	5	2	5	2	5	5	2	1	2	5	2	30	57	87	15	16	14	0	32	12	16	11	31	29	20	20	24	19	15	8	12	9	1
3	1	4	2	2	4	3	2	5	4	4	2	4	5	5	1	5	3	4	1	2	2	3	3	4	4	48	34	82	9	4	3	0	9	4	2	0	35	40	18	14	24	4	7	9	9	7	1
4	4	4	2	3	5	4	5	4	4	3	3	4	4	4	2	4	4	2	4	4	4	4	3	2	3	47	46	93	9	13	11	1	18	13	16	6	36	33	24	22	20	9	8	13	5	8	1
4	4	4	3	2	4	3	4	4	4	4	4	2	3	3	4	4	4	2	3	2	4	3	3	3	3	43	44	87	11	15	16	0	20	9	15	9	33	44	24	24	24	15	13	11	13	12	1
4	4	3	2	5	2	3	3	5	2	3	4	2	5	4	2	4	2	4	2	2	4	4	4	3	3	50	35	85	5	9	7	0	10	14	5	11	33	35	20	24	24	14	5	6	12	5	1
3	1	5	2	5	1	5	5	5	5	2	5	2	1	5	1	5	1	5	1	4	5	5	1	1	1	57	25	82	10	22	13	1	11	6	6	1	28	37	15	15	21	4	7	2	8	8	1
4	5	3	4	2	5	2	4	4	3	2	1	3	3	3	4	1	5	1	1	2	4	2	2	5	2	31	46	77	12	17	16	5	15	10	6	2	39	28	22	16	22	14	18	4	8	8	1
4	4	4	3	2	4	3	2	3	4	2	2	4	5	5	1	4	3	3	4	2	5	5	3	4	4	49	40	89	5	5	4	2	7	1	0	1	28	28	16	16	15	11	14	9	0	8	1
5	5	5	4	4	5	5	4	4	5	4	3	5	4	5	5	3	5	2	4	5	3	2	1	5	2	47	57	104	15	25	20	5	35	9	13	11	36	33	24	24	24	15	15	13	4	12	1
1	1	1	1	3	1	1	1	3	1	1	2	1	1	1	1	3	1	1	1	3	1	1	1	3	1	20	17	37	8	0	11	0	0	6	6	0	27	28	22	20	21	12	7	8	12	4	1
4	4	3	5	3	4	2	2	4	2	4	3	5	4	3	4	2	5	2	4	2	2	2	3	2	2	34	48	82	7	22	17	0	32	10	7	8	41	36	21	18	24	12	14	12	4	4	1
4	4	3	2	4	4	3	2	3	3	3	3	3	4	3	2	3	2	3	2	2	3	4	2	2	3	42	34	76	6	7	6	0	8	15	27	16	34	40	24	24	24	11	11	13	14	13	1
